generation_id,created_at,cost_total,cost_web_search,cost_cache,cost_file_processing,byok_usage_inference,tokens_prompt,tokens_completion,tokens_reasoning,tokens_cached,model_permaslug,provider_name,variant,cancelled,streamed,user,finish_reason_raw,finish_reason_normalized,generation_time_ms,time_to_first_token_ms,api_key_disabled,api_key_name,app_name
gen-1787434446-QhC3roTKcDQjGkOuIiI3,2026-08-22 21:34:06.754,0.000105,,-0.000041,,0,3303,15,0,2784,mistralai/mistral-nemo,Io Net,standard,false,true,,stop,stop,7152,6085,false,Nexus-Key,Aider
gen-1787434439-iC7gZ1P4C81HgsIjvr8a,2026-08-22 21:33:59.521,0.000106,,-0.000041,,0,3259,25,0,2736,mistralai/mistral-nemo,Io Net,standard,false,true,,stop,stop,7071,6888,false,Nexus-Key,Aider
gen-1787434432-L0yGHWnlGdP19nob7xxs,2026-08-22 21:33:52.957,0.000145,,,,0,3222,25,0,0,mistralai/mistral-nemo,Io Net,standard,false,true,,stop,stop,6383,5911,false,Nexus-Key,Aider
gen-1787434384-A6kjvqzZjikK3CO9yR9n,2026-08-22 21:33:04.635,0.000106,,-0.000038,,0,3171,30,0,2544,mistralai/mistral-nemo,Io Net,standard,false,true,,stop,stop,1765,1245,false,Nexus-Key,Aider
gen-1787434246-Kh9tbBI2UL1AgBPebda7,2026-08-22 21:30:46.462,0.000117,,-0.000036,,0,3023,128,0,2432,mistralai/mistral-nemo,Io Net,standard,false,true,,stop,stop,9497,6688,false,Nexus-Key,Aider
gen-1787434238-O4FUjXszGU0AE59cuDGc,2026-08-22 21:30:38.371,0.000099,,-0.000036,,0,2973,36,0,2464,mistralai/mistral-nemo,Io Net,standard,false,true,,stop,stop,7865,6820,false,Nexus-Key,Aider
gen-1787434230-SGNC3aOsTnrcBryNgOq9,2026-08-22 21:30:30.600,0.000133,,,,0,2937,27,0,0,mistralai/mistral-nemo,Io Net,standard,false,true,,stop,stop,7553,6915,false,Nexus-Key,Aider
gen-1787434223-B4gyYurYcofTYiotW7sc,2026-08-22 21:30:23.281,0.000097,,-0.000035,,0,2903,32,0,2384,mistralai/mistral-nemo,Io Net,standard,false,true,,stop,stop,7138,6719,false,Nexus-Key,Aider
gen-1787434220-iI695JVgM2MDburxU7vt,2026-08-22 21:30:20.191,0.000056,,,,0,2914,23,0,0,mistralai/mistral-nemo,DeepInfra,standard,false,true,,stop,stop,2332,1973,false,Nexus-Key,Aider
gen-1787434215-OHu9Uw2tFxit3XHDGWqx,2026-08-22 21:30:15.740,0.000126,,,,0,2845,11,0,0,mistralai/mistral-nemo,Io Net,standard,false,true,,stop,stop,4286,4167,false,Nexus-Key,Aider
gen-1787434183-1MgtRyrf0CWTETLRkya7,2026-08-22 21:29:43.024,0.000054,,,,0,2862,16,0,0,mistralai/mistral-nemo,DeepInfra,standard,false,true,,stop,stop,3430,3303,false,Nexus-Key,Aider
gen-1787434150-EFHF3gIS19rAGCjKiFND,2026-08-22 21:29:10.978,0.000054,,,,0,2827,12,0,0,mistralai/mistral-nemo,DeepInfra,standard,false,true,,stop,stop,2093,1739,false,Nexus-Key,Aider
gen-1787434092-YO5xmjB7iV0tbvAQxJIf,2026-08-22 21:28:12.311,0.000055,,,,0,2601,203,0,0,mistralai/mistral-nemo,DeepInfra,standard,false,true,,stop,stop,6584,3414,false,Nexus-Key,Aider
gen-1787434086-TJGA1xNukBHe5XY7MPnh,2026-08-22 21:28:06.245,0.000051,,,,0,2383,203,0,0,mistralai/mistral-nemo,DeepInfra,standard,false,true,,stop,stop,5864,3183,false,Nexus-Key,Aider
gen-1787434072-nc0WukkSTkZem1gEoy9N,2026-08-22 21:27:52.164,0.000127,,,,0,1907,271,0,0,mistralai/mistral-nemo,Io Net,standard,false,true,,stop,stop,5362,582,false,Nexus-Key,Aider
gen-1787434059-CkXNilvXOhj6qYf8wGOk,2026-08-22 21:27:39.014,0.000067,,,,0,3559,11,0,0,mistralai/mistral-nemo,DeepInfra,standard,false,true,,stop,stop,5361,4970,false,Nexus-Key,Aider
gen-1787434055-rmaiO4Yq9PBjWfuiRry4,2026-08-22 21:27:35.646,0.000058,,,,0,3061,10,0,0,mistralai/mistral-nemo,DeepInfra,standard,false,true,,stop,stop,2454,2316,false,Nexus-Key,Aider
gen-1787433985-uPWdBoHcCLrkQq4kuL42,2026-08-22 21:26:25.190,0.000035,,,,0,1276,359,0,0,mistralai/mistral-nemo,DeepInfra,standard,false,true,,stop,stop,5430,1443,false,Nexus-Key,Aider
gen-1787425860-AF7C6J1cbH7zGV87MbED,2026-08-22 19:11:00.458,0.017979,,,,0,43535,435,0,24448,deepseek/deepseek-chat-v3,Novita,standard,false,true,,stop,stop,33247,21117,false,Nexus-Key,Aider
gen-1787425857-6Hx343FYKksoKq5slVZb,2026-08-22 19:10:57.654,0.001713,,,,0,4235,15,0,0,deepseek/deepseek-chat-v3,Novita,standard,false,true,,stop,stop,2101,1700,false,Nexus-Key,Aider
gen-1787425726-YLzE5GQn1IadDDSi5XDr,2026-08-22 19:08:46.760,0.048401,,,,0,58580,2958,1886,0,deepseek/deepseek-r1,Novita,standard,false,true,,stop,stop,129638,6152,false,Nexus-Key,Aider
gen-1787425475-jtHpC793mL2U80LjAxCq,2026-08-22 19:04:35.569,0.017729,,,,0,43496,255,0,0,deepseek/deepseek-chat-v3,Novita,standard,false,true,,stop,stop,10027,3080,false,Nexus-Key,Aider
gen-1787425473-v00NQleSAjLVfPJrpgd0,2026-08-22 19:04:33.370,0.00255,,,,0,6334,13,0,0,deepseek/deepseek-chat-v3,Novita,standard,false,true,,stop,stop,1596,1294,false,Nexus-Key,Aider
gen-1787425332-W7rBWlHD91Oc1SGUBu7a,2026-08-22 19:02:12.324,0.044664,,,,0,54431,2625,327,0,deepseek/deepseek-r1,Novita,standard,false,true,,stop,stop,118113,6629,false,Nexus-Key,Aider
gen-1787425148-vZjbbXVmgVcriZbT7jEp,2026-08-22 18:59:08.019,0.010028,,,,0,37740,305,0,0,deepseek/deepseek-chat-v3,StreamLake,standard,false,true,,stop,stop,11200,3484,false,Nexus-Key,Aider
gen-1787425145-Yep1kyqf2TQVPVBjupXs,2026-08-22 18:59:05.494,0.000572,,,,0,2169,14,0,0,deepseek/deepseek-chat-v3,StreamLake,standard,false,true,,stop,stop,1765,1597,false,Nexus-Key,Aider
gen-1787425122-hn9l1p0hsehp26vqh4wr,2026-08-22 18:58:42.623,0.041499,,,,0,57499,500,300,36992,deepseek/deepseek-r1,Novita,standard,false,true,,stop,stop,22378,3290,false,Nexus-Key,Aider
gen-1787425112-0QS2fzQIWyohzqa3LVP5,2026-08-22 18:58:32.092,0.014638,,,,0,35685,280,0,0,deepseek/deepseek-chat-v3,Novita,standard,false,true,,stop,stop,10287,3050,false,Nexus-Key,Aider
gen-1787425109-0BAxy9Z04bnBZQEOSJmv,2026-08-22 18:58:29.594,0.000975,,,,0,2394,14,0,0,deepseek/deepseek-chat-v3,Novita,standard,false,true,,stop,stop,1847,1580,false,Nexus-Key,Aider
gen-1787425094-Uee5TFReyCshqc6TzfXo,2026-08-22 18:58:14.824,0.039818,,,,0,55662,342,147,35328,deepseek/deepseek-r1,Novita,standard,false,true,,stop,stop,14234,2170,false,Nexus-Key,Aider
gen-1787425081-ONzpULyITGvF6swzfCQY,2026-08-22 18:58:01.927,0.009028,,,,0,34011,266,0,0,deepseek/deepseek-chat-v3,StreamLake,standard,false,true,,stop,stop,12229,3660,false,Nexus-Key,Aider
gen-1787425079-0aJ0e2HWOM7zQMsjfknH,2026-08-22 18:57:59.128,0.000725,,,,0,2772,12,0,0,deepseek/deepseek-chat-v3,StreamLake,standard,false,true,,stop,stop,1909,1852,false,Nexus-Key,Aider
gen-1787424893-QO3fGuNGTlXF6xtZkDBa,2026-08-22 18:54:53.507,0.044774,,,,0,51692,3436,2006,24192,deepseek/deepseek-r1,Novita,standard,false,true,,stop,stop,130504,2693,false,Nexus-Key,Aider
gen-1787424749-VaWrx6XKsgrIb42EalhF,2026-08-22 18:52:29.654,0.00183,,,,0,4109,144,0,0,deepseek/deepseek-chat-v3,Novita,standard,false,true,,stop,stop,11991,1782,false,Nexus-Key,Aider
gen-1787424727-i3ssqymOx5wm7LptmZIZ,2026-08-22 18:52:07.015,0.012603,,,,0,30429,332,0,0,deepseek/deepseek-chat-v3,Novita,standard,false,true,,stop,stop,22499,4373,false,Nexus-Key,Aider
gen-1787424720-CHJxPCavEN4Y0646aqG6,2026-08-22 18:52:00.163,0.001829,,,,0,4515,18,0,0,deepseek/deepseek-chat-v3,Novita,standard,false,true,,stop,stop,6187,2619,false,Nexus-Key,Aider
gen-1787424614-sbv626kWfdw8A9gIChI5,2026-08-22 18:50:14.105,0.040777,,,,0,50982,2036,1373,31232,deepseek/deepseek-r1,Novita,standard,false,true,,stop,stop,105415,4013,false,Nexus-Key,Aider
gen-1787424602-8ZrJmLqDj3RGcZISpJ1q,2026-08-22 18:50:02.776,0.012215,,,,0,29899,197,0,0,deepseek/deepseek-chat-v3,Novita,standard,false,true,,stop,stop,9261,4330,false,Nexus-Key,Aider
gen-1787424446-neAepppEizkdeBiU0XYL,2026-08-22 18:47:26.509,0.041217,,,,0,47714,3127,2791,25856,deepseek/deepseek-r1,Novita,standard,false,true,,stop,stop,155625,4211,false,Nexus-Key,Aider
gen-1787424440-2MNSLFfzWx0TsqQt38OP,2026-08-22 18:47:20.880,0.001715,,,,0,5871,199,0,0,deepseek/deepseek-chat-v3,StreamLake,standard,false,true,,stop,stop,5400,1303,false,Nexus-Key,Aider
gen-1787424427-fKfuRQgjti9z5NoOFKi6,2026-08-22 18:47:07.828,0.010102,,,,0,24467,243,0,160,deepseek/deepseek-chat-v3,Novita,standard,false,true,,stop,stop,12935,2763,false,Nexus-Key,Aider
gen-1787424424-dxFKnJbxFTooQsRj7XQi,2026-08-22 18:47:04.420,0.001533,,,,0,5899,15,0,0,deepseek/deepseek-chat-v3,StreamLake,standard,false,true,,stop,stop,2464,2278,false,Nexus-Key,Aider
gen-1787424179-vtLndx8Tf3NL0VPP8OOx,2026-08-22 18:42:59.596,0.045184,,,,0,45703,5277,3435,23296,deepseek/deepseek-r1,Novita,standard,false,true,,stop,stop,243999,4601,false,Nexus-Key,Aider
gen-1787424169-nkYRGLuvZyAba2r8PbL8,2026-08-22 18:42:49.956,0.009447,,,,0,22807,250,0,0,deepseek/deepseek-chat-v3,Novita,standard,false,true,,stop,stop,9443,2946,false,Nexus-Key,Aider
gen-1787424167-Dt7s0NkCGTwXNp3apHKd,2026-08-22 18:42:47.965,0.00134,,,,0,3316,11,0,0,deepseek/deepseek-chat-v3,Novita,standard,false,true,,stop,stop,1467,1246,false,Nexus-Key,Aider
gen-1787423846-3bsznXhnvFVpqOGfEE7L,2026-08-22 18:37:26.131,0.043039,,,,0,39703,6099,4681,21952,deepseek/deepseek-r1,Novita,standard,false,true,,stop,stop,254516,2222,false,Nexus-Key,Aider
gen-1787423753-c41B0tMaGu3KEphXeXjX,2026-08-22 18:35:53.296,0.00855,,,,0,20596,240,0,0,deepseek/deepseek-chat-v3,Novita,standard,false,true,,stop,stop,8615,2724,false,Nexus-Key,Aider
gen-1787423747-LFdVNwgGPYqzWFBx3wJO,2026-08-22 18:35:47.910,0.000673,,,,0,1649,11,0,0,deepseek/deepseek-chat-v3,Novita,standard,false,true,,stop,stop,1274,1058,false,Nexus-Key,Aider
gen-1787423566-JEedwWmVPflSkdizHLgc,2026-08-22 18:32:46.978,0.036967,,,,0,38686,3955,3187,18176,deepseek/deepseek-r1,Novita,standard,false,true,,stop,stop,177657,8687,false,Nexus-Key,Aider
gen-1787423516-sI0xArQFt8NAMVUiXIWc,2026-08-22 18:31:56.229,0.008582,,,,0,20560,276,0,0,deepseek/deepseek-chat-v3,Novita,standard,false,true,,stop,stop,9875,3094,false,Nexus-Key,Aider
gen-1787423513-U8tpAHj2rZcPMEdpTD7b,2026-08-22 18:31:53.496,0.000799,,,,0,1964,11,0,0,deepseek/deepseek-chat-v3,Novita,standard,false,true,,stop,stop,1619,1372,false,Nexus-Key,Aider
gen-1787423468-ZfSvGkU7PPaPHYoWa0pi,2026-08-22 18:31:08.886,0.029688,,,,0,38019,1230,806,20480,deepseek/deepseek-r1,Novita,standard,false,true,,stop,stop,44167,1769,false,Nexus-Key,Aider
gen-1787423466-U8ZvXSRJh3KCZfmCYojO,2026-08-22 18:31:06.251,0.004944,,,,0,19068,35,0,0,deepseek/deepseek-chat-v3,StreamLake,standard,false,true,,stop,stop,2429,1807,false,Nexus-Key,Aider
gen-1787423464-SqMrYneDYlKzOD44A4Fd,2026-08-22 18:31:04.181,0.000612,,,,0,2341,10,0,0,deepseek/deepseek-chat-v3,StreamLake,standard,false,true,,stop,stop,1485,1460,false,Nexus-Key,Aider
gen-1787423271-4qKinQP4qBzSQwyeDul6,2026-08-22 18:27:51.442,0.038073,,,,0,35584,5266,4488,19776,deepseek/deepseek-r1,Novita,standard,false,true,,stop,stop,191939,1893,false,Nexus-Key,Aider
gen-1787423208-xSm0K9BFdTkWWMmamWRd,2026-08-22 18:26:48.359,0.007412,,,,0,17646,272,0,0,deepseek/deepseek-chat-v3,Novita,standard,false,true,,stop,stop,9646,2798,false,Nexus-Key,Aider
gen-1787423206-tP7PSSvykMUBf9efggcp,2026-08-22 18:26:46.657,0.000556,,,,0,1358,10,0,0,deepseek/deepseek-chat-v3,Novita,standard,false,true,,stop,stop,1140,969,false,Nexus-Key,Aider
gen-1787423000-uITIaIjboYTaoNYm0q6p,2026-08-22 18:23:20.023,0.037317,,,,0,34668,5220,4903,19072,deepseek/deepseek-r1,Novita,standard,false,true,,stop,stop,205725,1726,false,Nexus-Key,Aider
gen-1787422791-IaQhtCscrOdRKclZ5eyS,2026-08-22 18:19:51.598,0.007139,,,,0,16763,334,0,0,deepseek/deepseek-chat-v3,Novita,standard,false,true,,stop,stop,10858,2447,false,Nexus-Key,Aider
gen-1787422741-AwDo2cjW5mU9xCW4Qz7c,2026-08-22 18:19:01.772,0.026718,,,,0,34227,1104,853,16768,deepseek/deepseek-r1,Novita,standard,false,true,,stop,stop,49374,1876,false,Nexus-Key,Aider
gen-1787422730-CJ76U3g2NfKl7pYTL3NQ,2026-08-22 18:18:50.692,0.007114,,,,0,16763,315,0,0,deepseek/deepseek-chat-v3,Novita,standard,false,true,,stop,stop,10884,2581,false,Nexus-Key,Aider
gen-1787422728-up7TSYCFUOpWyPFjvrk5,2026-08-22 18:18:48.689,0.000614,,,,0,1495,13,0,0,deepseek/deepseek-chat-v3,Novita,standard,false,true,,stop,stop,1483,1197,false,Nexus-Key,Aider
gen-1787422541-LF9LXKTnetUYQmfgxKaG,2026-08-22 18:15:41.008,0.033009,,,,0,32999,3964,3127,0,deepseek/deepseek-r1,Novita,standard,false,true,,stop,stop,186894,4770,false,Nexus-Key,Aider
gen-1787422530-XFovs3HrU5M013dBqE4X,2026-08-22 18:15:30.456,0.004358,,,,0,15323,403,0,0,deepseek/deepseek-chat-v3,StreamLake,standard,false,true,,stop,stop,9912,1043,false,Nexus-Key,Aider
gen-1787422527-u6769O5MdkZ6IAPomImG,2026-08-22 18:15:27.062,0.000863,,,,0,2117,13,0,0,deepseek/deepseek-chat-v3,Novita,standard,false,true,,stop,stop,2778,1148,false,Nexus-Key,Aider
gen-1787422372-VDkWdChIKqe8mx4jH7Ti,2026-08-22 18:12:52.662,0.030978,,,,0,31384,3604,2470,14336,deepseek/deepseek-r1,Novita,standard,false,true,,stop,stop,153433,1853,false,Nexus-Key,Aider
gen-1787422039-ob9R4dW4SCnZKvuEmBCc,2026-08-22 18:07:19.945,0.005024,,,,0,14304,502,0,0,deepseek/deepseek-chat-v3,DeepInfra,standard,false,true,,stop,stop,32872,4076,false,Nexus-Key,Aider
gen-1787422036-e3tzwigB0LLZfTvRovZl,2026-08-22 18:07:16.717,0.001122,,,,0,3473,12,0,0,deepseek/deepseek-chat-v3,DeepInfra,standard,false,true,,stop,stop,2585,1648,false,Nexus-Key,Aider
gen-1787421978-V4RWATYbKTWrVS4qENQA,2026-08-22 18:06:18.541,0.02442,,,,0,30033,1359,383,1664,deepseek/deepseek-r1,Novita,standard,false,true,,stop,stop,57524,2184,false,Nexus-Key,Aider
gen-1787421840-ZIKA5BKgmCSF9tyGJy2W,2026-08-22 18:04:00.497,0.023691,,,,0,28149,1595,157,0,deepseek/deepseek-r1,Novita,standard,false,true,,stop,stop,60320,1809,false,Nexus-Key,Aider
gen-1787421778-nXNmcqagFVK20Twqz5ZO,2026-08-22 18:02:58.242,0.003893,,,,0,11764,145,0,0,deepseek/deepseek-chat-v3,DeepInfra,standard,false,true,,stop,stop,15320,6279,false,Nexus-Key,Aider
gen-1787421775-W6ZuBd83KGxo9ks34Ijv,2026-08-22 18:02:55.500,0.000607,,,,0,1484,11,0,0,deepseek/deepseek-chat-v3,Novita,standard,false,true,,stop,stop,1694,932,false,Nexus-Key,Aider
gen-1787421671-14A7DCNJTBllaFoB6xEc,2026-08-22 18:01:11.212,0.025332,,,,0,27185,2521,1758,8640,deepseek/deepseek-r1,Novita,standard,false,true,,stop,stop,103638,1707,false,Nexus-Key,Aider
gen-1787421586-97DxN0E820F102aa0erS,2026-08-22 17:59:46.371,0.003591,,,,0,10470,271,0,0,deepseek/deepseek-chat-v3,DeepInfra,standard,false,true,,stop,stop,25530,6197,false,Nexus-Key,Aider
gen-1787421576-wbt7N7viM7BROxmmnyhS,2026-08-22 17:59:36.810,0.000966,,,,0,2390,8,0,0,deepseek/deepseek-chat-v3,Novita,standard,false,true,,stop,stop,1839,1711,false,Nexus-Key,Aider
gen-1787421484-Cgl2Ya1Ax1U5hD8ftCa6,2026-08-22 17:58:04.692,0.023147,,,,0,25571,2099,854,10368,deepseek/deepseek-r1,Novita,standard,false,true,,stop,stop,91334,2632,false,Nexus-Key,Aider
gen-1787421415-IGddEBrOe736B7ZzsDdQ,2026-08-22 17:56:55.805,0.003012,,,,0,8865,197,0,0,deepseek/deepseek-chat-v3,DeepInfra,standard,false,true,,stop,stop,23060,10556,false,Nexus-Key,Aider
gen-1787421406-CtST7BUIwwDu5Dlu2TSh,2026-08-22 17:56:46.460,0.001011,,,,0,2492,11,0,0,deepseek/deepseek-chat-v3,Novita,standard,false,true,,stop,stop,1204,1047,false,Nexus-Key,Aider
gen-1787421296-yyWanNpv5nW4h74JqwG9,2026-08-22 17:54:56.070,0.02286,,,,0,23744,2496,947,7680,deepseek/deepseek-r1,Novita,standard,false,true,,stop,stop,109345,2779,false,Nexus-Key,Aider
gen-1787421028-Yx3OMS3hYv3Pf2nPwpBb,2026-08-22 17:50:28.436,0.003199,,,,0,7078,283,0,0,deepseek/deepseek-chat-v3,Novita,standard,false,true,,stop,stop,8993,2358,false,Nexus-Key,Aider
gen-1787421026-csL1uDTaAOhRzRsT8hER,2026-08-22 17:50:26.259,0.000792,,,,0,3035,11,0,0,deepseek/deepseek-chat-v3,StreamLake,standard,false,true,,stop,stop,1660,1507,false,Nexus-Key,Aider
gen-1787420881-mf2bZ3JiuB6t1oh6bKrm,2026-08-22 17:48:01.135,0.025033,,,,0,21377,4028,2358,5888,deepseek/deepseek-r1,Novita,standard,false,true,,stop,stop,144306,1951,false,Nexus-Key,Aider
gen-1787420696-h9S2BGmfNr6uyM73lnx3,2026-08-22 17:44:56.551,0.001835,,,,0,6163,242,0,0,deepseek/deepseek-chat-v3,StreamLake,standard,false,true,,stop,stop,6349,1607,false,Nexus-Key,Aider
gen-1787420690-3N47NqhRSz8lCisbevFz,2026-08-22 17:44:50.348,0.000429,,,,0,1318,9,0,0,deepseek/deepseek-chat-v3,DeepInfra,standard,false,true,,stop,stop,5278,4482,false,Nexus-Key,Aider
gen-1787420487-8nGZfVAfXiinctn0MHgT,2026-08-22 17:41:26.989,0.024107,,,,0,20486,3907,3038,6656,deepseek/deepseek-r1,Novita,standard,false,true,,stop,stop,202588,2489,false,Nexus-Key,Aider
gen-1787420421-5i1JgGyWZEshUIzK0F8n,2026-08-22 17:40:21.463,0.001307,,,,0,4271,202,0,0,deepseek/deepseek-chat-v3,StreamLake,standard,false,true,,stop,stop,5862,1318,false,Nexus-Key,Aider
gen-1787420419-YVMFzrz9q1ilnZoi9NOK,2026-08-22 17:40:19.031,0.000549,,,,0,2089,11,0,0,deepseek/deepseek-chat-v3,StreamLake,standard,false,true,,stop,stop,1834,1442,false,Nexus-Key,Aider
gen-1787420220-yr9hAVX81fdGLx29CRBU,2026-08-22 17:37:00.220,0.023239,,,,0,19185,3924,2890,5248,deepseek/deepseek-r1,Novita,standard,false,true,,stop,stop,197975,2903,false,Nexus-Key,Aider
gen-1787420174-zQhGwXrMawh7SdhwWQ6d,2026-08-22 17:36:14.293,0.001665,,,,0,3667,153,0,0,deepseek/deepseek-chat-v3,Novita,standard,false,true,,stop,stop,4799,1289,false,Nexus-Key,Aider
gen-1787420167-lvSn7KX14UMsxObNuA7f,2026-08-22 17:36:06.891,0.000525,,,,0,1599,15,0,0,deepseek/deepseek-chat-v3,DeepInfra,standard,false,true,,stop,stop,6527,5184,false,Nexus-Key,Aider
gen-1787420083-JAF1AXpDxZRfb6W8nMYR,2026-08-22 17:34:43.305,0.018713,,,,0,18319,2356,1681,4672,deepseek/deepseek-r1,Novita,standard,false,true,,stop,stop,82884,1752,false,Nexus-Key,Aider
gen-1787419990-c9Fa4mdbEE56GeSx4HZp,2026-08-22 17:33:10.390,0.001449,,,,0,3036,181,0,0,deepseek/deepseek-chat-v3,Novita,standard,false,true,,stop,stop,5815,1045,false,Nexus-Key,Aider
gen-1787419988-K3LOdgEWCrZREqSa3aeD,2026-08-22 17:33:08.107,0.000434,,,,0,1053,10,0,0,deepseek/deepseek-chat-v3,Novita,standard,false,true,,stop,stop,1185,1102,false,Nexus-Key,Aider
gen-1787419866-z98e4GfQmeNCtsCKPJiK,2026-08-22 17:31:06.486,0.019024,,,,0,17724,2647,2088,2944,deepseek/deepseek-r1,Novita,standard,false,true,,stop,stop,120789,2579,false,Nexus-Key,Aider
gen-1787419677-PeaBE8HtamGAc5UYENYc,2026-08-22 17:27:57.824,0.000514,,,,0,1261,8,0,0,deepseek/deepseek-chat-v3,Novita,standard,false,true,,stop,stop,1259,1144,false,Nexus-Key,Aider
gen-1787419471-pVCMnOeruPqolVHA3BS9,2026-08-22 17:24:31.312,0.024386,,,,0,16949,5009,4578,2432,deepseek/deepseek-r1,Novita,standard,false,true,,stop,stop,205684,1444,false,Nexus-Key,Aider
gen-1787419341-IimNwS3ODMksTpbtPVr5,2026-08-22 17:22:21.091,0.001008,,,,0,2486,11,0,0,deepseek/deepseek-chat-v3,Novita,standard,false,true,,stop,stop,1364,1148,false,Nexus-Key,Aider
gen-1787419228-m9PclNg5evx8ISuthZ1t,2026-08-22 17:20:28.264,0.015938,,,,0,15016,2171,508,0,deepseek/deepseek-r1,Novita,standard,false,true,,stop,stop,112085,10900,false,Nexus-Key,Aider
gen-1787419152-tsyXUhigmB33DqQMFhpU,2026-08-22 17:19:12.495,0.000297,,,,0,1111,11,0,0,deepseek/deepseek-chat-v3,StreamLake,standard,false,true,,stop,stop,1192,907,false,Nexus-Key,Aider
gen-1787418995-PRRDVd5tqa6mq4EHN8PI,2026-08-22 17:16:35.885,0.02265,,,,0,14433,5019,4691,1664,deepseek/deepseek-r1,Novita,standard,false,true,,stop,stop,156028,1070,false,Nexus-Key,Aider
gen-1787418950-ER1bTAkmS6edFYUI6lTV,2026-08-22 17:15:50.420,0.000345,,,,0,1045,13,0,0,deepseek/deepseek-chat-v3,DeepInfra,standard,false,true,,stop,stop,1240,700,false,Nexus-Key,Aider
gen-1787418854-KmnJEZbeMS2M6CyHHSDF,2026-08-22 17:14:14.139,0.013862,,,,0,13847,1668,1113,0,deepseek/deepseek-r1,Novita,standard,false,true,,stop,stop,95593,2476,false,Nexus-Key,Aider
gen-1787418350-LknNR2unLGYHzYTqCQuf,2026-08-22 17:05:50.347,0.010513,,,,0,39791,264,0,0,deepseek/deepseek-chat-v3,StreamLake,standard,false,true,,stop,stop,10322,4405,false,Nexus-Key,Aider
gen-1787418346-mlZllvLLazrKiFvvFCsq,2026-08-22 17:05:45.971,0.000366,,,,0,1114,11,0,0,deepseek/deepseek-chat-v3,DeepInfra,standard,false,true,,stop,stop,3645,2606,false,Nexus-Key,Aider
gen-1787418292-MhNmGCN29FlyHf9Y1sfD,2026-08-22 17:04:52.974,0.041981,,,,0,55638,1214,946,41152,deepseek/deepseek-r1,Novita,standard,false,true,,stop,stop,52471,2636,false,Nexus-Key,Aider
gen-1787418280-sK8I50ujCveJKNLAGMGo,2026-08-22 17:04:40.503,0.015983,,,,0,39004,294,0,0,deepseek/deepseek-chat-v3,Novita,standard,false,true,,stop,stop,10552,2880,false,Nexus-Key,Aider
gen-1787418248-qWJBAMsCRQDKOOhwpCpa,2026-08-22 17:04:08.368,0.040222,,,,0,54939,706,371,40768,deepseek/deepseek-r1,Novita,standard,false,true,,stop,stop,31540,2384,false,Nexus-Key,Aider
gen-1787418236-kNZMKt8IgEjkKP3BKW5K,2026-08-22 17:03:56.631,0.010087,,,,0,38176,254,0,0,deepseek/deepseek-chat-v3,StreamLake,standard,false,true,,stop,stop,11489,6418,false,Nexus-Key,Aider
gen-1787418233-J9LMpK717wZaSZJGwRxm,2026-08-22 17:03:53.086,0.000224,,,,0,662,14,0,0,deepseek/deepseek-chat-v3,DeepInfra,standard,false,true,,stop,stop,2441,2019,false,Nexus-Key,Aider
gen-1787418096-qpl1x8iaRnRVFkufjT7L,2026-08-22 17:01:36.522,0.044807,,,,0,54207,2745,2524,37824,deepseek/deepseek-r1,Novita,standard,false,true,,stop,stop,135892,2389,false,Nexus-Key,Aider
gen-1787418083-JpmSqsyJm0tESTGbC2ix,2026-08-22 17:01:23.516,0.015657,,,,0,38152,305,0,0,deepseek/deepseek-chat-v3,Novita,standard,false,true,,stop,stop,11754,3165,false,Nexus-Key,Aider
gen-1787418080-00ki5BC6POJz4YnnpSEZ,2026-08-22 17:01:20.751,0.000449,,,,0,1084,12,0,0,deepseek/deepseek-chat-v3,Novita,standard,false,true,,stop,stop,1676,1449,false,Nexus-Key,Aider
gen-1787417937-PF3uSppSgAgrPGaUTuJ4,2026-08-22 16:58:57.984,0.045016,,,,0,53945,2902,2564,39168,deepseek/deepseek-r1,Novita,standard,false,true,,stop,stop,142199,3625,false,Nexus-Key,Aider
gen-1787417927-awHs5oLqecK59PhWMKkB,2026-08-22 16:58:47.514,0.015201,,,,0,37289,220,0,0,deepseek/deepseek-chat-v3,Novita,standard,false,true,,stop,stop,10285,4338,false,Nexus-Key,Aider
gen-1787417888-sZ1jFOjQebhrmGQsUEx8,2026-08-22 16:58:08.493,0.038986,,,,0,53127,719,361,38400,deepseek/deepseek-r1,Novita,standard,false,true,,stop,stop,38462,5399,false,Nexus-Key,Aider
gen-1787417879-0plBqId9c93RgIi566UE,2026-08-22 16:57:59.449,0.014787,,,,0,36251,221,0,0,deepseek/deepseek-chat-v3,Novita,standard,false,true,,stop,stop,8687,2747,false,Nexus-Key,Aider
gen-1787417753-ye5IM3bUMNzhOKUh84kg,2026-08-22 16:55:53.902,0.043358,,,,0,52308,2697,2338,37376,deepseek/deepseek-r1,Novita,standard,false,true,,stop,stop,124915,4216,false,Nexus-Key,Aider
gen-1787417745-bvm2iQbiNiE7SP5UNJuN,2026-08-22 16:55:45.518,0.009332,,,,0,35372,221,0,0,deepseek/deepseek-chat-v3,StreamLake,standard,false,true,,stop,stop,6608,1970,false,Nexus-Key,Aider
gen-1787417683-7sey1uAxtgrTeE1BwtaT,2026-08-22 16:54:43.986,0.039825,,,,0,51311,1563,1303,36352,deepseek/deepseek-r1,Novita,standard,false,true,,stop,stop,60921,2170,false,Nexus-Key,Aider
